model_names,ratings,price,imgURL,storage_ram,os_processor,network,battery
"Mi 10T (Lunar Silver, 128 GB)",4.2,"₹26,990",https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/8/y/a/mi-10t-mzb07zcin-original-imafwhccy8hynwp6.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid 10Processor TypeQualcomm Snapdragon 865Processor CoreOcta CorePrimary Clock Speed2.84 GHzOperating Frequency2G GSM: B2/B3/B5/B8, WCDMA: B1/B2/B4/B5/B8, 4G LTE FDD: B1/B2/B3/B4/B5/B7/B8/B20/B28/B32, 4G LTE TDD: B38/B40/B41, 5G: n1/n3/n7/n8/n20/n28/n38/n41/n77/n78","Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi VersionWi-Fi 6Wi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesAudio JackUSB Type CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",4.2,"₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/u/-original-imag7f6centfwcbz.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 778GProcessor CoreOcta CorePrimary Clock Speed2.4 GHzSecondary Clock Speed1.8 GHz,"Network Type5G, 4G VOLTESupported Networks5G, 4G VoLTE, 4G LTEBluetooth SupportYesBluetooth Version5.1Wi-FiYesWi-Fi VersionWi-Fi 802.11 a/b/g/n/acWi-Fi HotspotYesInfraredYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4250 mAhBattery TypeLi-Po
"Redmi Y2 (Blue, 32 GB)",4.5,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jn4x47k0/mobile/y/y/h/mi-redmi-y2-y2-original-imaf9vyzpfsvchmp.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Redmi Y2 (Gold, 32 GB)",4.5,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jklgxow0/mobile/w/k/y/mi-y2-y2-original-imaf7wzyzkvabay2.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 128 GB)",4,"₹31,990",https://rukminim2.flixcart.com/image/312/312/kynb6vk0/mobile/s/5/g/11t-pro-5g-11t-mi-original-imagatzzzpffbhgb.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreDual CorePrimary Clock Speed2.4 GHz,Network Type5GSupported Networks5G,Battery Capacity5000 mAh
"Mi 11 Lite (Jazz Blue, 128 GB)",4.2,"₹21,999",https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/i/w/m/11-lite-m2101k9ai-mi-original-imag496gkgqjrvvg.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 732GProcessor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.8 GHz,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesEDGEYesAudio JackUSB Type-CMap SupportGoogle MapsGPS SupportYes",Battery Capacity4250 mAhTalk Time30 hrs
"Redmi Note 5 Pro (Gold, 64 GB)",4.5,"₹14,999",https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/y/q/m/redmi-note-5-pro-mzb6084in-original-imaf2g8zj6y5vkqn.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage128 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Nougat 7.1.2Processor TypeQualcomm Snapdragon 636Processor CoreOcta CorePrimary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, 4G LTE TDD - B40, B41 (2535 - 2655 MHz), LTE FDD - B1, B3, B5","Network Type3G, 4G VOLTE, 4GSupported NetworksGSM, WCDMA, 4G VoLTE, UMTS, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesMicro USB PortYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 Pro (Flame Red, 256 GB)",4.5,"₹31,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/m/6/z/redmi-k20-pro-na-original-imafgb4yzvmbfewa.jpeg?q=70,Internal Storage256 GBRAM8 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 855Processor CoreOcta CorePrimary Clock Speed2.84 GHzSecondary Clock Speed2.42 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2x2 MiMo)USB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi 3S Prime (Gold, 32 GB)",4.3,"₹8,999",https://rukminim2.flixcart.com/image/312/312/mobile/w/g/z/mi-redmi-3s-prime-na-original-imaeh6beckzjqeza.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage128 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid Marshmallow 6.0.1Processor TypeQualcomm Snapdragon 430 64-bit Octa Core 1.4GHzProcessor CoreOcta CorePrimary Clock Speed1.4 GHzOperating FrequencyGSM - 900, 1800; WCDMA - 900, 2100; 4G LTE (TDD) - Band 40, LTE (FDD) - Band 3/5","Network Type3G, 4G VOLTESupported NetworksWCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserAndroidMicro USB PortYesBluetooth SupportYesBluetooth Version4.1Wi-FiYesWi-Fi Version802.11 b/g/nUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4100 mAhBattery TypeLi-Ion Polymer
"Redmi Note 5 (Rose Gold, 32 GB)",4.4,"₹10,999",https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/h/p/a/redmi-note-5-mzb5918in-original-imaf2g8zyhxc4bxy.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage128 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Nougat 7.1.2Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, 4G LTE TDD - B40, B41 (2535 - 2655 MHz), LTE FDD - B1, B3, B5","Network Type3G, 4G VOLTE, 4GSupported NetworksGSM, WCDMA, 4G VoLTE, UMTS, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11 a/b/g/nUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi 8A (Ocean Blue, 32 GB)",4.4,"₹8,999",https://rukminim2.flixcart.com/image/312/312/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 439Processor CoreOcta CorePrimary Clock Speed1.95 GHzSecondary Clock Speed1.45 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi Version802.11 b/g/nWi-Fi HotspotYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhBattery TypeLi-polymer
"Redmi K20 (Flame Red, 128 GB)",4.5,"₹24,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 9 Pro (Glacier White, 128 GB)",4.3,"₹15,999",https://rukminim2.flixcart.com/image/312/312/kcdp5zk0/mobile/6/e/k/mi-redmi-note-9-pro-mzb9105in-original-imaftgy6gwe9vnqr.jpeg?q=70,Internal Storage128 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 10Processor TypeQualcomm® Snapdragon™ 720GProcessor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.8 GHz,"Network Type4G VOLTE, 3GSupported Networks4G LTE, GSMInternet ConnectivityGSM , WCDMA , LTE FDD , LTE TDD , DLCA , ULCABluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmGPS SupportYes",Battery Capacity5020 mAhBattery Typelithium-ionTalk Time29
"Redmi 9A Sport (Carbon Black, 32 GB)",4.1,"₹7,090",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/n/-original-imag7chjvhxdhhyh.jpeg?q=70,Internal Storage32 GBRAM2 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 10Processor CoreOcta CorePrimary Clock Speed2 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE",Battery Capacity5000 mAh
"Redmi 10 Prime (Astral White, 128 GB)",4.1,"₹13,495",https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/x/e/t/10-prime-10-redmi-original-imag6paxhggdnsjz.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE, 4G LTE",Battery Capacity6000 mAh
"Redmi K20 (Flame Red, 64 GB)",4.5,"₹17,990",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,Internal Storage64 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 (Flame Red, 128 GB)",4.5,"₹24,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 5 (Black, 64 GB)",4.4,"₹11,999",https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/u/y/j/redmi-note-5-mzb5916in-original-imaf2gabuvmuhvrz.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage128 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Nougat 7.1.2Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, 4G LTE TDD - B40, B41 (2535 - 2655 MHz), LTE FDD - B1, B3, B5","Network Type3G, 4G VOLTE, 4GSupported NetworksGSM, WCDMA, 4G VoLTE, UMTS, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11 a/b/g/nUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 (Carbon Black, 128 GB)",4.5,"₹24,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/7/b/a/redmi-k20-na-original-imafgb4xesjtrzuu.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 (Pearl White, 128 GB)",4.5,"₹24,999",https://rukminim2.flixcart.com/image/312/312/k186fm80/mobile/7/m/q/mi-redmi-k20-mzb8194in-original-imafkudxngxjdctx.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 6 Pro (Black, 64 GB)",4.5,"₹17,999",https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/e/x/b/mi-redmi-e7t-na-original-imafazxdh2bd6hep.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Oreo 8.1Processor TypeQualcomm Snapdragon 636Processor CoreOcta CorePrimary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, 4G LTE TDD - B40, B41, FDD - B1, B3, B5","Network Type3G, 4G VOLTE, 4G, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTE, UMTSInternet Connectivity4G, 3G, Wi-Fi3GYesMicro USB PortYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11a/b/g/n/acInfraredYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 (Glacier Blue, 128 GB)",4.5,"₹24,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/9/a/k/redmi-k20-na-original-imafgb4xpxutp86a.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 730Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Mi A2 (Black, 64 GB)",4.2,"₹17,499",https://rukminim2.flixcart.com/image/312/312/jrjizrk0/mobile/q/9/r/mi-a2-a2-original-imaf8zwaxz8hh5mx.jpeg?q=70,Internal Storage64 GBRAM4 GB,"Operating SystemAndroid Oreo 8.1Processor TypeQualcomm Snapdragon 660 AIEProcessor CoreOcta CorePrimary Clock Speed2.2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, 4G LTE-TDD: B40, B41, 4G LTE-FDD: B1, B3, B5","Network Type3G, 4G VOLTE, 4G, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11a/b/g/n/acMap SupportGoogle MapsGPS SupportYes",Battery Capacity3010 mAhBattery TypeLi-polymer
"Redmi 6 (Gold, 64 GB)",4.4,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jlo1tow0/mobile/g/v/x/mi-redmi-6-na-original-imaf8qtkgh6qhs3p.jpeg?q=70,Internal Storage64 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Oreo 8.1Processor Type2.0 GHz Mediatek P22 OctacoreProcessor CoreOcta CorePrimary Clock Speed2 GHz,"Network Type3G, 4G VOLTE, 2GSupported Networks4G VoLTEInternet Connectivity4G, 3G, Wi-Fi3GYesMicro USB PortYesMicro USB Version2Bluetooth SupportYesBluetooth Version4.1Wi-FiYesWi-Fi Version802.11a/b/g/nWi-Fi HotspotYesUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity3000 mAhBattery TypeLithium-polymer
"Redmi Note 7S (Moonlight White, 64 GB)",4.4,"₹13,999",https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/y/p/w/mi-redmi-note-7s-mzb8007in-original-imafj36gn3qw2kvt.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 660 AIEProcessor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, 4G LTE-TDD: B40, B41, 4G LTE-FDD: B1, B3, B5, B8, CA: 1C (Only DLCA), 3C, 40C, 41C","Network Type2GSupported Networks4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAhBattery TypeLi-polymer
"Redmi Note 7 Pro (Nebula Red, 64 GB)",4.5,"₹16,999",https://rukminim2.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/y/m/h/mi-redmi-note-7-pro-mzb7466in-original-imafhvrdxeueacku.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41C","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 7 Pro (Space Black, 128 GB)",4.5,"₹16,999",https://rukminim2.flixcart.com/image/312/312/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41C","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Mi A1 (Black, 64 GB)",4.4,"₹14,599",https://rukminim2.flixcart.com/image/312/312/j752nww0/mobile/h/e/t/mi-mi-a1-na-original-imaexg9njdddfphr.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage128 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid Nougat 7.1.2Processor TypeQualcomm Snapdragon 625 64 bit Octa Core 2GHzProcessor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM - 850 / 900 / 1800 / 1900 MHz, WCDMA - 850 / 900 / 1900 / 2100 MHz, 4G LTE - TDD Band (40 / 41), FDD - Band (1 / 3 / 5)","Network Type3G, 4G VOLTESupported NetworksGSM, 4G VoLTE, UMTS, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11 b/g/n/acUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Mi 11X Pro 5G (Lunar White, 256 GB)",4,"₹39,999",https://rukminim2.flixcart.com/image/312/312/kox8b680/mobile/r/z/z/11x-pro-5g-11x-pro-mi-original-imag39qjujuhjerp.jpeg?q=70,Internal Storage256 GBRAM8 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 888Processor CoreOcta CorePrimary Clock Speed2.84 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WDCMA: B1/B2/B5/B8, 4G LTE FDD: B1/B3/B5/B7/B8, 4G LTE TDD: B38/B40/B41, 5G: n77/n78","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (Wi-Fi 6)Wi-Fi HotspotYesInfraredYesUSB ConnectivityYesEDGEYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4520 mAh
