name,ratings,price,imgURL,storage_ram,camera,oS_Processor,display,network,battery
"vivo T1 44W (Ice Dawn, 128 GB)",4.2,"₹7,999",https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/v/w/i/-original-imagdznhbgw63xhv.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeQualcomm Snapdragon 680Processor CoreOcta CorePrimary Clock Speed2.4 GHzOperating Frequency4G FDD LTE: B1/B3/B5/B8, 4G TDD LTE: B38/B40/B41, 3G WCDMA: B1/B5/B8, 2G GSM: 850/900/1800/1900 MHz","Primary Camera AvailableYesPrimary Camera50MP + 2MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50MP (f/1.8 Aperture) + 2MP (f/2.4 Aperture) + 2MP (f/2.4 Aperture), Camera Feature: Night, Portrait, Photo, Video, Double Exposure, Live Photo, 50MP, Pano, Slow Motion, Timelapse, Pro, Documents, EIS Ultra Stable VideoSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP Camera Setup: (f/2.0 Aperture)FlashRear FlashlightHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.36 cm (6.44 inch)Resolution2400 x 1080 PixelResolution TypeFull HD+ AMOLED DisplayGPUQualcomm Adreno 610Display TypeFull HD+ AMOLED DisplayOther Display FeaturesAspect Ratio: 20:9, Screen-to-Body Ratio: 90.12%","Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserYesBluetooth SupportYesBluetooth Versionv5.1Wi-Fi VersionSupports 2.4 GHz, 5 GHzNFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y01 (Elegant Black, 32 GB)",4.4,"₹19,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/w/f/-original-imagjdmzpy5at2kk.jpeg?q=70,Internal Storage32 GBRAM2 GBSupported Memory Card TypeMicroSDCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio P35Processor CoreOcta CorePrimary Clock Speed2.3 GHzOperating Frequency3G WCDMA: B1/B5/B8, 4G FDD LTE: B1/B3/B5/B8, 4G TDD LTE: B38/B40/B41","Primary Camera AvailableYesPrimary Camera8MP Rear CameraPrimary Camera Features8MP Camera Setup: (f/2.0 Aperture), Camera Feature: Face Beauty, Photo, Video, TimelapseSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5MP Front Camera: (f/2.2 Aperture)FlashRear Flashlight",Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+GPUIMG PowerVR GE8320Display TypeHD+ IPS LCD Display,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserGoogle ChromeMicro USB VersionUSB 2.0Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi VersionSupports 2.4 GHz, 5 GHzNFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y73 (Diamond Flare, 128 GB)",4.3,"₹34,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/c/e/-original-imagjdmzangns5za.jpeg?q=70,Internal Storage128 GBRAM8 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeMediaTek Helio G95Processor CoreOcta CorePrimary Clock Speed900 MHz,"Primary Camera AvailableYesPrimary Camera64MP + 2MP + 2MPPrimary Camera FeaturesTriple Rear Camera Setup: 64MP Main Camera (f/1.79 Aperture, AF) + 2MP Bokeh Camera (f/2.4 Aperture) + 2MP Macro (f/2.4 Aperture), Features: 4K Video, Eye Autofocus, Night, Ultra Stable Video, Super Macro, Bokeh Portrait, Multi-Style Portrait, High Resolution, PANO, Live Photo, Slo-Mo, Time Lapse, PRO, DOC, AR StickersSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP Front Camera, f/2.0 Aperture, Camera Features: Night, Steadiface, Portrait Light Effect, Video Face Beauty, Dual-View VideoFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesFrame Rate30 fps, 60 fpsDual Camera LensPrimary Camera","Display Size16.36 cm (6.44 inch)Resolution2400 × 1080 PixelsResolution TypeFull HD+GPUArm Mali-G76 MC4Display TypeFull HD+ E1 AMOLED DisplayOther Display Features20:09 Aspect Ratio, 90.37% Screen-to-body Ratio, Ultra Slim AG Glass","Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserVivo BrowserBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"vivo V23 5G (Sunshine Gold, 256 GB)",4.2,"₹9,499",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/6/7/j/-original-imagabvqfqsgnzfu.jpeg?q=70,Internal Storage256 GBRAM12 GBCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeMediatek Dimensity 920Processor CoreOcta CorePrimary Clock Speed2.5 GHzOperating Frequency5G: N1/N3/N38/N40/N41/N77/N78, 4G TDD LTE: B38/B39/B40/B41, 4G FDD LTE: B1/B2/B3/B4/B5/B8/B18/B19/B26, 3G WCDMA: B1/B2/B4/B5/B8","Primary Camera AvailableYesPrimary Camera64MP + 8MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 64 MP (f/1.89 Aperture) + 8 MP (f/2.2 Aperture) + 2 MP (f/2.4 Aperture), Camera Features: Eye Autofocus, Night, Ultra-Wide Night, Super Macro, Bokeh Portrait, Portrait Filters, Bokeh Flare Portrait, High Resolution, Live Photo, AR Stickers, Slo-Mo, Time-Lapse, Dual-View Video, Double Exposure, Documents, Pano, Pro, Ultra StabilizationSecondary Camera AvailableYesSecondary Camera50MP + 8MP Dual Front CameraSecondary Camera FeaturesDual Camera: 50 MP (f/2.0 Aperture) + 8 MP (f/2.8 Aperture), Camera Feature: Autofocus, AI Extreme Night, Steadiface Selfie Video, Multi-Style Portrait, Double Exposure, Video Face Beauty, Dual-View Video, Slo-Mo, High Resolution, Live Photo, AR Stickers, Natural PortraitFlashDual Tone Spotlight FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary & Secondary Camera","Display Size16.36 cm (6.44 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G68Display TypeFull HD+ AMOLEDOther Display Features20:09 Aspect Ratio, Screen-to-Body Ratio: 91.04%","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesNFCNoUSB ConnectivityYesAudio Jack3.5mmGPS SupportYes",Battery Capacity4200 mAh
"vivo Y15c (Wave Green, 32 GB)",4.4,"₹16,990",https://rukminim2.flixcart.com/image/312/312/l3bx5e80/mobile/u/h/3/-original-imagegz2zygnahew.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeMediatek Helio P35Processor CoreOcta CorePrimary Clock Speed2.3 GHzOperating Frequency4G FDD LTE: B1/B3/B5/B8, 4G TDD LTE: B38/B40/B41, 3G: B1/B5/B8, 2G GSM: B3/B5/B8","Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera FeaturesDouble Camera Setup: 13MP (f/2.2 Aperture) + 2MP (f/2.4 Aperture), Camera Feature: Pano, Face Beauty, Photo, Video, Live Photo, Timelapse, Pro, DocumentsSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Camera Setup: (f/2.2 Aperture)FlashRear FlashlightHD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera",Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelResolution TypeHD+GPUIMG PowerVR GE8320Display TypeHD+ LCD DisplayOther Display FeaturesAspect Ratio: 20:9,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserYesMicro USB PortYesBluetooth SupportYesBluetooth Versionv5.0Wi-Fi VersionSupports 2.4 GHz, 5 GHzNFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo T1 5G (Starlight Black, 128 GB)",,,https://rukminim2.flixcart.com/image/312/312/kzd147k0/mobile/d/1/b/-original-imagbe5qddy9xr6y.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeQualcomm Snapdragon 695Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating Frequency2G GSM: 850/900/1800, 3G WCDMA: B1/B5/B8, 4G FDD-LTE: B1/B3/B5/B8, 4G TDD- LTE: B38/B40/B41 (120 M), 5G NR_NSA: n77/n78","Primary Camera AvailableYesPrimary Camera50MP + 2MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50MP (f/1.8 Aperture) + 2MP (f/2.4 Aperture) + 2MP (f/2.4 Aperture), Camera Feature: Photo, Portrait, Video, Pano, Live Photo, Slow Motion, Time-Lapse, Pro, AR Stickers, DocumentsSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP Camera Setup: f/2.0 ApertureFlashRear: FlashlightHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.71 cm (6.58 inch)Resolution2408 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 619Display TypeFull HD+ LCDOther Display FeaturesAspect Ratio: 20:9, Screen-to-Body Ratio: 90.60%","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiPre-installed BrowserVivo Browser | Google ChromeMicro USB VersionUSB (Type C)Bluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi VersionSupports 2.4 GHz, 5 GHzNFCNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y75 5G (Starlight Black, 128 GB)",4.4,"₹21,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/p/f/-original-imagjdmzb4g943hb.jpeg?q=70,Internal Storage128 GBRAM8 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 700Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating Frequency3G WCDMA: B1/B5/B8, 4G FDD LTE: B1/B3/B5/B8, 4G TDD LTE: B38/B40/B41 (120M),5G: n78","Primary Camera AvailableYesPrimary Camera50MP + 2MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50MP (f/1.8 Aperture) + 2MP (f/2.4 Aperture) + 2MP (f/2.4 Aperture), Camera Feature: Night (Front and Rear), Dual View Video (Front and Rear), Portrait, Photo, Video, Pano, Live Photo, Slow Motion, Timelapse, Pro, Documents, 50MPSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP Camera Setup: (f/2.0 Aperture)FlashRear FlashlightHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.71 cm (6.58 inch)Resolution2408 x 1080 PixelResolution TypeFull HD+GPUARM Mali-G57Display TypeFull HD+ LCD DisplayOther Display FeaturesAspect Ratio: 20.7:9, Screen-to-Body Ratio: 90.61%","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiPre-installed BrowserYesBluetooth SupportYesBluetooth Versionv5.0Wi-Fi VersionSupports 2.4 GHz, 5 GHzNFCNoUSB ConnectivityYesGPS SupportYes",Battery Capacity5000 mAh
"vivo Y1s (Olive Black, 32 GB)",4.3,"₹9,490",https://rukminim2.flixcart.com/image/312/312/kpwybgw0/mobile/y/j/k/y1s-vivo-1929-vivo-original-imag4fdmkbabgea8.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 10Processor TypeMediaTek Helio P35Processor CoreOcta CorePrimary Clock Speed2.3 GHz,"Primary Camera AvailableYesPrimary Camera13MP Rear CameraPrimary Camera Features13MP Rear Camera, f/2.2 Aperture, Features: Photo, Beauty, Time-Lapse, VideoSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5MP Front Camera, f/1.8 Aperture, Features: Photo, Beauty, Time-Lapse, VideoFlashRear FlashHD RecordingYesVideo RecordingYesFrame Rate30 fps","Display Size15.8 cm (6.22 inch)Resolution1520 x 720 PixelsResolution TypeHD+GPUIMG PowerVR GE8320Display TypeHD+ Halo Full View DisplayOther Display Features19:09 Aspect Ratio, 88.6% Screen-to-Body Ratio, Dinorex Glass","Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserVivo BrowserBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4030 mAh
"vivo Y20T (Purist Blue, 64 GB)",4.3,"₹14,999",https://rukminim2.flixcart.com/image/312/312/kuipea80/mobile/n/9/x/y20t-pd2093f-ex-v2129-vivo-original-imag7mg2yd8tpcuf.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 662Processor CoreOcta CorePrimary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera13MP + 2MP + 2MPPrimary Camera FeaturesTriple Rear Camera Setup: 13 MP (f/2.2) + 2 MP Macro (f/2.4) + 2 MP Bokeh (f/2.4), Primary Camera Features: Portrait, Photo, Video, PANO (Rear Camera), Live Photo, Slo-Mo, Time Lapse, PRO, DocSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8 MP (f/1.8)FlashRear FlashHD RecordingYesFull HD RecordingNoVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+GPUAdreno 610Display TypeHD+ LCD DisplayOther Display Features20:09 Aspect Ratio, 89% Screen-to-Body Ratio","Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo V23 5G (Sunshine Gold, 128 GB)",4.4,"₹34,989",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/6/7/j/-original-imagabvqfqsgnzfu.jpeg?q=70,Internal Storage128 GBRAM8 GBSupported Memory Card TypeMicroSDCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeMediatek Dimensity 920Processor CoreOcta CorePrimary Clock Speed2.5 GHzOperating Frequency5G: N1/N3/N38/N40/N41/N77/N78, 4G TDD LTE: B38/B39/B40/B41, 4G FDD LTE: B1/B2/B3/B4/B5/B8/B18/B19/B26, 3G WCDMA: B1/B2/B4/B5/B8","Primary Camera AvailableYesPrimary Camera64MP + 8MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 64 MP (f/1.89 Aperture) + 8 MP (f/2.2 Aperture) + 2 MP (f/2.4 Aperture), Camera Features: Eye Autofocus, Night, Ultra-Wide Night, Super Macro, Bokeh Portrait, Portrait Filters, Bokeh Flare Portrait, High Resolution, Live Photo, AR Stickers, Slo-Mo, Time-Lapse, Dual-View Video, Double Exposure, Documents, Pano, Pro, Ultra StabilizationSecondary Camera AvailableYesSecondary Camera50MP + 8MP Dual Front CameraSecondary Camera FeaturesDual Camera: 50 MP (f/2.0 Aperture) + 8 MP (f/2.8 Aperture), Camera Feature: Autofocus, AI Extreme Night, Steadiface Selfie Video, Multi-Style Portrait, Double Exposure, Video Face Beauty, Dual-View Video, Slo-Mo, High Resolution, Live Photo, AR Stickers, Natural PortraitFlashDual Tone Spotlight FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary & Secondary Camera","Display Size16.36 cm (6.44 inch)Resolution2400x1080$$PixelsResolution TypeFull HD+GPUARM Mali G68Display TypeFull HD+ AMOLEDOther Display Features20:09 Aspect Ratio, Screen-to-Body Ratio: 91.04%","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi3GYesGPRSYesMicro USB PortYesBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4200 mAh
"vivo V9 (Sapphire Blue, 64 GB)",4.5,"₹23,990",https://rukminim2.flixcart.com/image/312/312/jhz5vgw0/mobile/2/h/n/vivo-v9-vivo-1723-original-imaf5vftzhdzkykk.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid Oreo 8.1Processor TypeQualcomm Snapdragon 626Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating FrequencyGSM - Bands (3 / 5 / 8), WCDMA - Bands (1 / 5 / 8), 4G LTE (FDD) - Bands (1 / 3 / 5 / 8), LTE (TDD) - Bands (38 / 40 / 41)","Primary Camera AvailableYesPrimary Camera16MP + 5MPPrimary Camera Featuresf2.0, Slow Motion, AI Face Beauty, Time-lapse Photography, Live Photo, Bokeh Mode, Shot Refocus, Ultra HD, Professional Mode, AR Stickers, Smart Motion, Palm Capture, Gender Detection, Professional, PPT, Panorama, 4K Video, Camera FilterSecondary Camera AvailableYesSecondary Camera24MP Front CameraSecondary Camera FeaturesAI Face Beauty, Gender Detection, AR Sticker, Face Beauty Video, Camera Filter, HDR, F2.0FlashRear LED Flash and Front Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution3840 x 2160 PixelsFrame Rate30 fpsDual Camera LensPrimary Camera","Display Size16.0 cm (6.3 inch)Resolution2280 x 1080 PixelsResolution TypeFull HD+GPUAdreno 506Display TypeIPS Capacitive Touch ScreenOther Display FeaturesFullView Display 2.0, 1.75 mm Ultra-slim Bezel, 90% Screen-to-body Ratio, Face Scan to Unlock, Face Scan for App-lock, Smart Motion, Corning Gorilla 2.5D Glass , Eye Protection Mode, Smart Split 3.0, 19:9 Display","Network Type3G, 4G VOLTE, 2GSupported NetworksWCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserGoogle Chrome, Vivo Browser and UC BrowserMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3260 mAh
"vivo Y33T (Mid day dream, 128 GB)",4.4,"₹22,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/j/w/-original-imagjdmzsbjkuzhr.jpeg?q=70,Internal Storage128 GBRAM8 GBExpandable Storage1 TBSupported Memory Card TypemicroSDCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 680Processor CoreOcta CorePrimary Clock Speed2.4 GHzOperating Frequency2G GSM: 800,1900, 3G WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41(2535-2655MHz)","Primary Camera AvailableYesPrimary Camera50MP + 2MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50 MP (f/1.8 Aperture) + 2 MP (f/2.4 Aperture) + 2 MP (f/2.4 Aperture), Camera Features: Night, Portrait, Photo, Video, Pano, Live Photo, Slow Motion, Time-Lapse, Pro, DocumentsSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16 MP (f/2.0 Aperture) Front Camera, Features: NightFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.71 cm (6.58 inch)Resolution2408 × 1080 PixelsResolution TypeFull HD+GPUAdreno 610Display TypeFull HD+ LCD DisplayOther Display Features20:09 Aspect Ratio, Screen-to-Body Ratio: 90.61%","Network Type4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0NFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y21 (Midnight Blue, 64 GB)",4.3,"₹14,499",https://rukminim2.flixcart.com/image/312/312/ksj9dow0/mobile/g/p/s/y21-v2111-vivo-original-imag627u8gtzx9vs.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,Operating SystemAndroid 11Processor TypeMediatek Helio P35Processor CoreOcta CorePrimary Clock Speed2.3 GHz,"Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera FeaturesDual Rear Camera Setup: 13MP (f/2.2) + 2MP (f/2.4), Primary Camera Features: Photo, Portrait, Video, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, DOCSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, Aperture (f/2.0)FlashRear - LED FlashHD RecordingYesVideo RecordingYesVideo Recording Resolution1080P / 720PFrame Rate30 fpsDual Camera LensPrimary Camera","Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+GPUIMG GE8320Display TypeHD+ LCD Halo FViewOther Display Features20:09 Aspect Ratio, 89% Screen-to-Body Ratio, Panda Glass","Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed Browservivo BrowserBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y11 (Agate Red, 32 GB)",4.4,"₹9,990",https://rukminim2.flixcart.com/image/312/312/k4lmv0w0/mobile/h/q/g/vivo-y11-vivo-1906-pd1930cf-ex-original-imafngxhzw3e5gdw.jpeg?q=70,Internal Storage32 GBRAM3 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Pie 9Processor TypeSDM439Processor CoreOcta CorePrimary Clock Speed1.95 GHzOperating Frequency2G GSM: (B2/B3/B5/B8), 3G WCDMA: (B1/B5/B8), 4G TDD_LTE: (B38/B40/B41), 4G FDD_LTE: (B1/B3/B5/B8)","Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera FeaturesAI Dual Camera, Aperture: f/2.2 (13MP) + f/2.4 (2MP), Professional, PDAF, Palm Capture, Voice Control, Time-lapse, Slow, Live Photos, HDR, Panorama, Portrait Bokeh, Watermark, AI Face Beauty, Camera FiltersSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, Aperture: f/1.8 (8MP), Photo, AI Face Beauty, Camera Filters, WatermarkFlashRear FlashDual Camera LensPrimary Camera",Display Size16.13 cm (6.35 inch)Resolution720 x 1544 PixelsResolution TypeHD+Display TypeLCD,"Network Type4G VOLTE, 4G, 2G, 3GSupported Networks4G VoLTE, 4G LTEBluetooth SupportYesBluetooth Versionv4.0Wi-FiYesWi-Fi Version2.4GMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y12G (Phantom Black, 64 GB)",4.3,"₹10,899",https://rukminim2.flixcart.com/image/312/312/ks3jjbk0/mobile/y/v/j/y12g-v2068-vivo-original-imag5q39gxhcyewz.jpeg?q=70,Internal Storage64 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 439Processor CoreOcta CorePrimary Clock Speed2.3 GHzOperating Frequency2G GSM: B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41","Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera FeaturesDual Rear Camera Setup: 13MP (f/2.2) + 2MP (f/2.4), Primary Camera Features: Portrait, Photo, Video, Pano, Live Photo, Slo-Mo, Time-Lapse, Pro, DOCSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, Aperture (f/1.8), Camera Features: Beautify, Filters, Single Cam BokehFlashRear - LED Flash | Front - Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+GPUIMG GE8320Display TypeHD+ LCD (IPS) Halo Full View DisplayOther Display Features20:09 Aspect Ratio, 89% Screen-to-Body Ratio","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed Browservivo Browser | UC Browser | ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
