,index,model_names,ratings,price,imgURL,battery,storage,ram,processor,android_version
0,0,"REDMI 10 Power (Sporty Orange, 128 GB)",4.2,13500,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/g/k/-original-imageyuud3bey9hh.jpeg?q=70,6000,128,8,not mentioned,13
1,1,"REDMI 10 Power (Power Black, 128 GB)",4.2,12840,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/y/b/-original-imageftfzx8gfkys.jpeg?q=70,6000,128,8,not mentioned,13
2,2,"Redmi 9A Sport (Metallic Blue, 32 GB)",4.1,7520,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/z/h/-original-imag7gy6tzuz3hk8.jpeg?q=70,5000,32,2,not mentioned,10
3,3,"Redmi 9A Sport (Coral Green, 32 GB)",4.2,8450,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/i/8/-original-imag7chxqqu7h5hs.jpeg?q=70,5000,32,3,not mentioned,10
4,4,"Xiaomi 11Lite NE (Vinyl Black, 128 GB)",4.2,21644,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/u/4/-original-imag7f6chqmz5hzd.jpeg?q=70,4250,128,6,Snapdragon778G,11
5,5,"Redmi 10 Prime (Phantom Black, 64 GB)",4.2,11990,https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/s/j/e/10-prime-10-redmi-original-imag6pbabybzmrhn.jpeg?q=70,6000,64,4,not mentioned,11
6,6,"Mi 11 Lite (Jazz Blue, 128 GB)",4.2,17499,https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/i/w/m/11-lite-m2101k9ai-mi-original-imag496gkgqjrvvg.jpeg?q=70,4250,128,8,Snapdragon732G,11
7,7,"Mi 11 Lite (Vinyl Black, 128 GB)",4.2,17499,https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/b/2/f/11-lite-m2101k9ai-mi-original-imag496egxryygvz.jpeg?q=70,4250,128,8,Snapdragon732G,11
8,8,"Redmi 9A Sport (Coral Green, 32 GB)",4.1,7290,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/i/8/-original-imag7chxqqu7h5hs.jpeg?q=70,5000,32,2,not mentioned,10
9,9,"Redmi 9 (Carbon Black, 64 GB)",4.2,10480,https://rukminim2.flixcart.com/image/312/312/kex5ci80/mobile/x/w/r/mi-redmi-9-m2006c3mii-original-imafvhqqcyp9z5f4.jpeg?q=70,5000,64,4,Heilo35P,10
10,10,"Redmi 9A (Nature Green, 32 GB)",4.3,9499,https://rukminim2.flixcart.com/image/312/312/kesv0y80/mobile/k/h/9/mi-redmi-9a-b08696xb4b-original-imafve7pte7e4zmp.jpeg?q=70,5000,32,3,Heilo25P,10
11,11,"Redmi 6 (Black, 32 GB)",4.4,8999,https://rukminim2.flixcart.com/image/312/312/jm2c87k0/mobile/a/u/t/mi-redmi-6-na-original-imaf92dn4sfharjg.jpeg?q=70,3000,32,3,not mentioned,8
12,12,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)",4.2,-20537,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/y/u/-original-imagqmtfu8gt62yv.jpeg?q=70,4600,256,12,Gen8,12
13,13,"Mi 11X (Lunar White, 128 GB)",4.2,22990,https://rukminim2.flixcart.com/image/312/312/kp78e4w0/mobile/b/2/u/11x-11x-mi-original-imag3hqsshfzpv4u.jpeg?q=70,4520,128,6,Snapdragon870P,11
14,14,"Redmi 7A (Matte Blue, 32 GB)",4.3,6999,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/t/h/b/redmi-7a-16-a-mzb7799in-mi-2-original-imafg27hramfktfs.jpeg?q=70,4000,32,2,Snapdragon439P,9
15,15,"Redmi 6 (Gold, 32 GB)",4.4,8999,https://rukminim2.flixcart.com/image/312/312/jlo1tow0/mobile/g/v/x/mi-redmi-6-na-original-imaf8qtkgh6qhs3p.jpeg?q=70,3000,32,3,not mentioned,8
16,16,"Mi 11 Lite (Vinyl Black, 128 GB)",4.2,21999,https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/b/2/f/11-lite-m2101k9ai-mi-original-imag496egxryygvz.jpeg?q=70,4250,128,6,Snapdragon732G,11
17,17,"Redmi 10 Prime (Astral White, 64 GB)",4.2,12000,https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/x/e/t/10-prime-10-redmi-original-imag6paxhggdnsjz.jpeg?q=70,6000,64,4,not mentioned,11
18,18,"REDMI NOTE 10 LITE (Glacier White, 128 GB)",4.3,14480,https://rukminim2.flixcart.com/image/312/312/kua4r680/mobile/n/o/b/m2002f4lg-m1910f4g-redmi-note-10-lite-redmi-original-imag7f7fqkuma9rf.jpeg?q=70,5020,128,4,not mentioned,10
19,19,"Redmi 8 (Onyx Black, 64 GB)",4.4,10999,https://rukminim2.flixcart.com/image/312/312/k1fbmvk0/mobile/k/b/e/mi-redmi-8-mzb8250in-original-imafhyabpggagngr.jpeg?q=70,5000,64,4,Snapdragon439P,9
20,20,"Xiaomi 11i 5G (Purple Mist, 128 GB)",4.2,26999,https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/e/j/x/-original-imagag2gatsxzcuv.jpeg?q=70,5160,128,8,Dimensity920P,11
21,21,"Redmi Note 6 Pro (Rose Gold, 64 GB)",4.5,17999,https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/q/z/h/mi-redmi-e7t-na-original-imafazxgdvdcnygz.jpeg?q=70,4000,64,6,Snapdragon636P,8
22,22,"Redmi Note 6 Pro (Red, 64 GB)",4.5,17999,https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhztrw9gnr.jpeg?q=70,4000,64,6,Snapdragon636P,8
23,23,"Redmi Note 6 Pro (Red, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhztrw9gnr.jpeg?q=70,4000,64,4,Snapdragon636P,8
24,24,"Redmi Note 6 Pro (Black, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/jog2nbk0/mobile/e/x/b/mi-redmi-e7t-na-original-imafazxdh2bd6hep.jpeg?q=70,4000,64,4,Snapdragon636P,8
25,25,"Mi 10T (Cosmic Black, 128 GB)",4.2,23849,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/h/m/z/mi-10t-mzb07zain-original-imafwhbyyvhd3g9v.jpeg?q=70,5000,128,6,Snapdragon865P,10
26,26,"REDMI Note 11 Pro (Stealth Black, 128 GB)",4.2,20999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/0/c/-original-imagcvg4ghr3ykge.jpeg?q=70,5000,128,6,not mentioned,11
27,27,"Redmi 9A Sport (Carbon Black, 32 GB)",4.2,7790,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/n/-original-imag7chjvhxdhhyh.jpeg?q=70,5000,32,3,not mentioned,10
28,28,"Redmi 9 (Sporty Orange, 64 GB)",4.2,10280,https://rukminim2.flixcart.com/image/312/312/kehfi4w0/mobile/y/a/d/mi-redmi-9-lpddr4x-original-imafv5kyeqsgxgzz.jpeg?q=70,5000,64,4,not mentioned,10
29,29,"Redmi 9 (Sky Blue, 64 GB)",4.2,10249,https://rukminim2.flixcart.com/image/312/312/kehfi4w0/mobile/g/9/h/mi-redmi-9-lpddr4x-original-imafv5kypkgfqupf.jpeg?q=70,5000,64,4,not mentioned,10
30,30,"Redmi Go (Black, 8 GB)",4.3,5999,https://rukminim2.flixcart.com/image/312/312/jteoosw0/mobile/z/h/x/mi-redmi-go-mzb7184in-original-imaferc8fhhzqwyf.jpeg?q=70,3000,8,1,Snapdragon425P,8
31,31,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",4.2,24988,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/u/-original-imag7f6centfwcbz.jpeg?q=70,4250,128,8,Snapdragon778G,11
32,32,"Redmi 6 (Rose Gold, 32 GB)",4.4,8999,https://rukminim2.flixcart.com/image/312/312/jmkwya80/mobile/w/h/j/mi-redmi-6-na-original-imaf9gmdbuyhkwkw.jpeg?q=70,3000,32,3,not mentioned,8
33,33,"Xiaomi 11Lite NE (Vinyl Black, 128 GB)",4.2,24990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/u/4/-original-imag7f6chqmz5hzd.jpeg?q=70,4250,128,8,Snapdragon778G,11
34,34,"Redmi Note 5 Pro (Gold, 64 GB)",4.5,16999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/y/q/m/redmi-note-5-pro-mzb6084in-original-imaf2g8zj6y5vkqn.jpeg?q=70,4000,64,6,Snapdragon636P,7
35,35,"Mi A2 (Gold, 64 GB)",4.2,17499,https://rukminim2.flixcart.com/image/312/312/jmf76vk0/mobile/z/d/w/mi-a2-na-original-imaf9c7jhzrvhhy8.jpeg?q=70,3010,64,4,Snapdragon,8
36,36,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)",4.2,-20537,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/c/x/-original-imagqmtffg9sjjp6.jpeg?q=70,4600,256,12,Gen8,12
37,37,"Xiaomi 12 Pro 5G (Couture Blue, 256 GB)",4.2,-20537,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/l/8/-original-imagqmtfgq7e4edm.jpeg?q=70,4600,256,12,Gen8,12
38,38,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",4.2,21980,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/u/-original-imag7f6centfwcbz.jpeg?q=70,4250,128,6,not mentioned,11
39,39,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,22490,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/f/-original-imag7f6cj8dytyj2.jpeg?q=70,4250,128,8,not mentioned,11
40,40,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,21980,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/f/-original-imag7f6cj8dytyj2.jpeg?q=70,4250,128,6,not mentioned,11
41,41,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)",4.1,-23537,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/c/x/-original-imagqmtffg9sjjp6.jpeg?q=70,4600,256,8,Gen8,12
42,42,"Mi 11X (Lunar White, 128 GB)",4.2,25980,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/8/o/-original-imaggcz7bfchgq8g.jpeg?q=70,4520,128,8,Snapdragon870P,11
43,43,"Mi 11X (Cosmic Black, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/kp78e4w0/mobile/b/2/u/11x-11x-mi-original-imag3hqsshfzpv4u.jpeg?q=70,4520,128,8,Snapdragon870P,11
44,44,"Mi 11X (Celestial Silver, 128 GB)",4.2,22990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/c/5/-original-imaggcz8kjjfgfvf.jpeg?q=70,4520,128,6,Snapdragon870P,11
45,45,"Redmi 9A (SeaBlue, 32 GB)",4.3,7490,https://rukminim2.flixcart.com/image/312/312/kesv0y80/mobile/w/g/r/mi-redmi-9a-b08696xb4b-original-imafve7pjpemhwk5.jpeg?q=70,5000,32,2,not mentioned,10
46,46,"Redmi 9A (Nature Green, 32 GB)",4.3,7490,https://rukminim2.flixcart.com/image/312/312/kesv0y80/mobile/k/h/9/mi-redmi-9a-b08696xb4b-original-imafve7pte7e4zmp.jpeg?q=70,5000,32,2,not mentioned,10
47,47,"Xiaomi 12 Pro 5G (Couture Blue, 256 GB)",4.1,-23537,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/l/8/-original-imagqmtfgq7e4edm.jpeg?q=70,4600,256,8,Gen8,12
48,48,"Redmi 9A (Sea Blue, 32 GB)",4.3,8490,https://rukminim2.flixcart.com/image/312/312/kesv0y80/mobile/w/g/r/mi-redmi-9a-b08696xb4b-original-imafve7pjpemhwk5.jpeg?q=70,5000,32,3,Heilo25P,10
49,49,"Mi 10T (Lunar Silver, 128 GB)",4.1,-27537,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/8/y/a/mi-10t-mzb07zcin-original-imafwhccy8hynwp6.jpeg?q=70,5000,128,8,Snapdragon865P,10
50,50,"Redmi 8 (Ruby Red, 64 GB)",4.4,10999,https://rukminim2.flixcart.com/image/312/312/k1fbmvk0/mobile/4/f/f/mi-redmi-8-mzb8251in-original-imafhyacmxaefxgw.jpeg?q=70,5000,64,4,Snapdragon439P,9
51,51,"Xiaomi 11i Hypercharge 5G (Stealth Black, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/j/u/r/-original-imagagf6zvvbfjjg.jpeg?q=70,4500,128,6,Dimensity920P,11
52,52,"Redmi Go (Black, 16 GB)",4.3,5999,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/g/g/z/mi-redmi-go-mzb7703in-original-imafeju5hfeprype.jpeg?q=70,3000,16,1,Snapdragon425P,8
53,53,"Mi 10T (Cosmic Black, 128 GB)",4.1,-27537,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/h/m/z/mi-10t-mzb07zain-original-imafwhbyyvhd3g9v.jpeg?q=70,5000,128,8,Snapdragon865P,10
54,54,"Redmi Go (Blue, 16 GB)",4.3,5999,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/f/d/f/mi-redmi-go-mzb7704in-original-imafeju5rpkdjp4g.jpeg?q=70,3000,16,1,Snapdragon425P,8
55,55,"Redmi 7A (Matte Gold, 32 GB)",4.3,6999,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/f/a/x/redmi-7a-16-u-mzb7995in-mi-2-original-imafg27hgnkdfchm.jpeg?q=70,4000,32,2,Snapdragon439P,9
56,56,"Redmi 7A (Matte Black, 32 GB)",4.3,6999,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/m/j/w/redmi-7a-32-d-mzb7800in-mi-2-original-imafg27hkgpkhsdy.jpeg?q=70,4000,32,2,Snapdragon439P,9
57,57,"Redmi Go (Blue, 8 GB)",4.3,5999,https://rukminim2.flixcart.com/image/312/312/jteoosw0/mobile/3/e/3/mi-redmi-go-mzb7186in-original-imafercbuyz96gte.jpeg?q=70,3000,8,1,Snapdragon425P,8
58,58,"Xiaomi 11Lite NE (Vinyl Black, 128 GB)",4.2,21990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/1/f/-original-imagkn6dut9njh7f.jpeg?q=70,4250,128,6,not mentioned,11
59,59,"Redmi Note 7S (Onyx Black, 32 GB)",4.4,11999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,4000,32,3,Snapdragon,9
60,60,"Redmi Note 6 Pro (Blue, 64 GB)",4.5,17999,https://rukminim2.flixcart.com/image/312/312/josxlzk0/mobile/y/j/j/mi-redmi-note-6-pro-mzb6882in-original-imafb6npun9zvqbk.jpeg?q=70,4000,64,6,Snapdragon636P,8
61,61,"Redmi 8A (Sunset Red, 32 GB)",4.4,7999,https://rukminim2.flixcart.com/image/312/312/k0y6cnk0/mobile/p/4/x/mi-redmi-8a-mzb8459in-original-imafkmg2mza82yyu.jpeg?q=70,5000,32,2,Snapdragon439P,9
62,62,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,24999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/f/-original-imag7f6cj8dytyj2.jpeg?q=70,4250,128,6,Snapdragon778G,11
63,63,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,23375,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/f/-original-imag7f6cj8dytyj2.jpeg?q=70,4250,128,8,Snapdragon778G,11
64,64,"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 128 GB)",4.0,-26546,https://rukminim2.flixcart.com/image/312/312/kyoqmq80/mobile/f/m/b/11t-pro-5g-11t-mi-original-imagauz3cr3wzrhg.jpeg?q=70,5000,128,8,not mentioned,11
65,65,"Redmi 8A Dual (Sky White, 32 GB)",4.2,8999,https://rukminim2.flixcart.com/image/312/312/k6tniq80/mobile/v/z/j/mi-redmi-8a-dual-b07x1ktaa-original-imafp73gqsrtspkk.jpeg?q=70,5000,32,3,Snapdragon439P,9
66,66,"Mi 10T Pro (Cosmic Black, 128 GB)",4.2,-17537,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/e/s/6/mi-10t-pro-mzb07zdin-original-imafwhbrythgcddt.jpeg?q=70,5000,128,8,Snapdragon865P,10
67,67,"Mi 11X (Celestial Silver, 128 GB)",4.2,24990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/c/5/-original-imaggcz8kjjfgfvf.jpeg?q=70,4520,128,8,Snapdragon870P,11
68,68,"Xiaomi 11i Hypercharge 5G (Purple Mist, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/k/b/g/-original-imagagf6fzbhuhny.jpeg?q=70,4500,128,6,Dimensity920P,11
69,69,"Redmi 4A (Dark Grey, 32 GB)",4.4,6999,https://rukminim2.flixcart.com/image/312/312/j6wi0sw0/mobile/f/h/a/mi-redmi-4a-mzb5600in-original-imaex8mqw2yktath.jpeg?q=70,3120,32,3,Snapdragon,6
70,70,"Note 11 PRO Plus 5G (Stealth Black, 256 GB)",4.1,26290,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/e/-original-imagcqrqw5rwhguk.jpeg?q=70,5000,256,8,not mentioned,11
71,71,"Redmi 7A (Matte Gold, 16 GB)",4.3,6499,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/f/a/x/redmi-7a-16-u-mzb7995in-mi-2-original-imafg27hgnkdfchm.jpeg?q=70,4000,16,2,Snapdragon439P,9
72,72,"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 256 GB)",4.2,-13546,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/mobile/s/5/g/11t-pro-5g-11t-mi-original-imagatzzzpffbhgb.jpeg?q=70,5000,256,12,not mentioned,11
73,73,"Redmi 7A (Matte Blue, 16 GB)",4.3,6499,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/t/h/b/redmi-7a-16-a-mzb7799in-mi-2-original-imafg27hramfktfs.jpeg?q=70,4000,16,2,Snapdragon439P,9
74,74,"REDMI 10A (CHARCOAL BLACK, 128 GB)",4.1,11999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/3/q/-original-imagdrghswubhh2p.jpeg?q=70,5000,128,6,not mentioned,12
75,75,"Redmi 7A (Matte Black, 16 GB)",4.3,6499,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/mobile-refurbished/m/j/w/redmi-7a-32-d-mzb7800in-mi-2-original-imafg27hkgpkhsdy.jpeg?q=70,4000,16,2,Snapdragon439P,9
76,76,"Redmi 4A (Gold, 32 GB)",4.4,6999,https://rukminim2.flixcart.com/image/312/312/j6wi0sw0/mobile/d/6/n/mi-redmi-4a-mzb5602in-original-imaex8mpswmhes6x.jpeg?q=70,3120,32,3,Snapdragon,6
77,77,"Redmi Note 6 Pro (Blue, 64 GB)",4.5,15999,https://rukminim2.flixcart.com/image/312/312/josxlzk0/mobile/y/j/j/mi-redmi-note-6-pro-mzb6882in-original-imafb6npun9zvqbk.jpeg?q=70,4000,64,4,Snapdragon636P,8
78,78,"REDMI Note 11 Pro (Star blue, 128 GB)",4.2,20829,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/7/p/-original-imagcvhfpjq25hdr.jpeg?q=70,5000,128,6,not mentioned,11
79,79,"REDMI Note 11 Pro (Phantom White, 128 GB)",4.2,19990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/d/c/-original-imagcvhxubttxe7r.jpeg?q=70,5000,128,6,not mentioned,11
80,80,"Mi 10T (Lunar Silver, 128 GB)",4.1,27990,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/8/y/a/mi-10t-mzb07zcin-original-imafwhccy8hynwp6.jpeg?q=70,5000,128,8,Snapdragon865P,10
81,81,"Mi 11X (Cosmic Black, 128 GB)",4.2,23990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/q/q/-original-imaggcz6fyt9yayh.jpeg?q=70,4520,128,6,Snapdragon870P,11
82,82,"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 256 GB)",4.0,31999,https://rukminim2.flixcart.com/image/312/312/kyoqmq80/mobile/f/m/b/11t-pro-5g-11t-mi-original-imagauz3cr3wzrhg.jpeg?q=70,5000,256,8,not mentioned,11
83,83,"REDMI Note 11T 5G (Matte black, 64 GB)",4.2,17990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/k/o/-original-imag9g3hxujubg8g.jpeg?q=70,5000,64,6,not mentioned,11
84,84,"Redmi Note 7 (Ruby Red, 32 GB)",4.4,12999,https://rukminim2.flixcart.com/image/312/312/k2tc1ow0pkrrdj/mobile-refurbished/f/p/s/redmi-note-7s-32-b-mzb7746in-mi-3-original-imafe48pmu5q6ygz.jpeg?q=70,4000,32,3,Snapdragon,9
85,85,"Redmi 8A Dual (Midnight Grey, 32 GB)",4.2,8999,https://rukminim2.flixcart.com/image/312/312/k6tniq80/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp73grqyzv9t3.jpeg?q=70,5000,32,3,Snapdragon439P,9
86,86,"Mi 11X (Cosmic Black, 128 GB)",4.2,23990,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/q/q/-original-imaggcz6fyt9yayh.jpeg?q=70,4520,128,6,not mentioned,11
87,87,"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 256 GB)",4.0,30999,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/mobile/s/5/g/11t-pro-5g-11t-mi-original-imagatzzzpffbhgb.jpeg?q=70,5000,256,8,not mentioned,11
88,88,"Redmi Note 7S (Ruby Red, 64 GB)",4.4,13999,https://rukminim2.flixcart.com/image/312/312/k2tc1ow0pkrrdj/mobile-refurbished/f/p/s/redmi-note-7s-32-b-mzb7746in-mi-3-original-imafe48pmu5q6ygz.jpeg?q=70,4000,64,4,Snapdragon,9
89,89,"Redmi Note 5 (Gold, 64 GB)",4.4,11999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/d/y/b/redmi-note-5-mzb5917in-original-imaf2g8zwrmywhqq.jpeg?q=70,4000,64,4,Snapdragon625P,7
90,90,"Redmi Note 7S (Onyx Black, 64 GB)",4.4,13999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,4000,64,4,Snapdragon,9
91,91,"Redmi 8A (Ocean Blue, 32 GB)",4.4,7999,https://rukminim2.flixcart.com/image/312/312/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,5000,32,2,Snapdragon439P,9
92,92,"Xiaomi 11i 5G (Stealth Black, 128 GB)",4.2,26999,https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/4/n/d/-original-imagag2gdzpdfsdf.jpeg?q=70,5160,128,8,Dimensity920P,11
93,93,"Redmi 8 (Emerald Green, 64 GB)",4.4,10999,https://rukminim2.flixcart.com/image/312/312/k1fbmvk0/mobile/9/e/m/mi-redmi-8-mzb8252in-original-imafhyacczv2h27n.jpeg?q=70,5000,64,4,Snapdragon439P,9
94,94,"Redmi Note 7S (Sapphire Blue, 64 GB)",4.4,13999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/5/w/6/redmi-note-7s-32-a-mzb7745in-mi-3-original-imafe48ru3s66sjd.jpeg?q=70,4000,64,4,Snapdragon,9
95,95,"Mi 11X Pro 5G (Cosmic Black, 128 GB)",4.0,28999,https://rukminim2.flixcart.com/image/312/312/kox8b680/mobile/q/u/g/11x-pro-5g-11x-pro-mi-original-imag39qh8v7cw35h.jpeg?q=70,4520,128,8,Snapdragon888P,11
96,96,"Mi 11X Pro 5G (Celestial Silver, 128 GB)",4.0,27990,https://rukminim2.flixcart.com/image/312/312/kox8b680/mobile/u/c/f/11x-pro-5g-11x-pro-mi-original-imag39qgfzbdaqtg.jpeg?q=70,4520,128,8,Snapdragon888P,11
97,97,"Redmi 8A (Midnight Black, 32 GB)",4.4,7999,https://rukminim2.flixcart.com/image/312/312/k12go7k0/mobile/8/e/b/mi-redmi-8a-mzb8298in-original-imafkmhqztfbabww.jpeg?q=70,5000,32,2,Snapdragon439P,9
98,98,"Redmi Note 5 (Rose Gold, 64 GB)",4.4,11999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/h/p/a/redmi-note-5-mzb5918in-original-imaf2g8zyhxc4bxy.jpeg?q=70,4000,64,4,Snapdragon625P,7
99,99,"Redmi Note 7 (Sapphire Blue, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile-refurbished/5/w/6/redmi-note-7s-32-a-mzb7745in-mi-3-original-imafe48ru3s66sjd.jpeg?q=70,4000,64,4,Snapdragon,9
100,100,"Redmi K20 (Carbon Black, 64 GB)",4.5,22999,https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/7/b/a/redmi-k20-na-original-imafgb4xesjtrzuu.jpeg?q=70,4000,64,6,Snapdragon730P,9
101,101,"Mi 10T (Lunar Silver, 128 GB)",4.2,26990,https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/8/y/a/mi-10t-mzb07zcin-original-imafwhccy8hynwp6.jpeg?q=70,5000,128,6,Snapdragon865P,10
102,102,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",4.2,23999,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/u/-original-imag7f6centfwcbz.jpeg?q=70,4250,128,6,Snapdragon778G,11
103,103,"Redmi Y2 (Blue, 32 GB)",4.5,10499,https://rukminim2.flixcart.com/image/312/312/jn4x47k0/mobile/y/y/h/mi-redmi-y2-y2-original-imaf9vyzpfsvchmp.jpeg?q=70,3080,32,3,Snapdragon625P,8
104,104,"Redmi Y2 (Gold, 32 GB)",4.5,10499,https://rukminim2.flixcart.com/image/312/312/jklgxow0/mobile/w/k/y/mi-y2-y2-original-imaf7wzyzkvabay2.jpeg?q=70,3080,32,3,Snapdragon625P,8
105,105,"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 128 GB)",4.0,31990,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/mobile/s/5/g/11t-pro-5g-11t-mi-original-imagatzzzpffbhgb.jpeg?q=70,5000,128,8,not mentioned,11
106,106,"Mi 11 Lite (Jazz Blue, 128 GB)",4.2,21999,https://rukminim2.flixcart.com/image/312/312/kq6yefk0/mobile/i/w/m/11-lite-m2101k9ai-mi-original-imag496gkgqjrvvg.jpeg?q=70,4250,128,6,Snapdragon732G,11
107,107,"Redmi Note 5 Pro (Gold, 64 GB)",4.5,14999,https://rukminim2.flixcart.com/image/312/312/jdkjzww0/mobile/y/q/m/redmi-note-5-pro-mzb6084in-original-imaf2g8zj6y5vkqn.jpeg?q=70,4000,64,4,Snapdragon636P,7
